Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2014-01-22,Cobar,20.5,34.7,0,17.6,NA,S,31,SSE,WSW,15,7,25,13,1012.8,1011.1,7,6,23,34.1,No,No
2014-01-23,Cobar,21.8,34,0,10.8,NA,E,43,E,N,24,19,48,30,1014.7,1012.1,7,7,24.7,32.8,No,No
2014-01-24,Cobar,22.9,29.9,0,11.4,NA,W,43,NNE,WSW,24,22,55,37,1010.6,1008.9,8,8,23.8,29.3,No,No
2014-01-25,Cobar,16.7,32.4,0.8,1.6,NA,SSW,33,SSW,SSE,11,13,74,20,1013.4,1012,1,0,20.5,30.6,No,No
2012-11-08,CoffsHarbour,20.7,27.1,0,6,8.8,NNE,65,N,NNE,28,46,62,70,1014.7,1011.9,5,6,23.8,23.9,No,Yes
2012-11-09,CoffsHarbour,19.3,22.4,9.2,5.2,NA,SW,26,N,ESE,28,4,75,87,1014.7,1014.2,7,8,20.8,21.6,Yes,Yes
2012-11-10,CoffsHarbour,18.1,20.4,11,1.4,NA,SSW,56,WSW,SSW,19,33,86,95,1018.3,1018.6,7,7,20,17.8,Yes,Yes
2012-11-11,CoffsHarbour,14.4,22.1,38,3,5.8,SSE,41,WSW,SSE,20,26,87,43,1026,1024.7,8,1,15.7,21.8,Yes,No
2012-11-12,CoffsHarbour,9.8,22.8,0.6,5.6,9.2,NE,33,WSW,ENE,6,22,64,45,1026.6,1022.9,7,1,17.8,21.8,No,No
2012-11-13,CoffsHarbour,13.6,26.5,0,4.2,13,NE,54,NNE,NNE,9,33,49,59,1019.4,1016.6,1,1,22.5,24.4,No,No
2012-11-14,CoffsHarbour,17.9,24.9,0,6.4,6.7,SW,41,S,E,17,15,71,71,1018.8,1013.9,6,5,21,23.5,No,Yes
2012-11-15,CoffsHarbour,18.5,25.6,1.2,4.8,NA,ENE,30,E,NE,6,22,67,80,1014.6,1010.4,3,7,24.3,24.1,Yes,No
2012-11-16,CoffsHarbour,18.8,25.8,0,3,NA,S,43,S,SSE,6,13,92,83,1010.9,1008.1,7,8,21.1,23.5,No,Yes
2012-11-17,CoffsHarbour,18.7,22.6,4.2,2.8,NA,NNE,43,SW,SW,17,15,91,81,1014.1,1012.8,7,8,18.7,20.7,Yes,Yes
2012-11-18,CoffsHarbour,17.8,22.7,159.8,NA,NA,S,52,SW,SSE,24,28,84,72,1011,1010.4,7,7,19.1,22.1,Yes,No
2012-11-19,CoffsHarbour,13.7,23.4,0,4,8.4,SSW,50,SSW,SSE,30,30,60,63,1012.6,1011.4,2,7,20.6,20.6,No,No
2012-11-20,CoffsHarbour,13.5,24,0,6.2,10.3,S,63,SW,S,33,43,51,61,1017.7,1017.9,4,3,20.4,23.4,No,No
2012-11-21,CoffsHarbour,15.4,24.8,0.4,6,10.7,SW,31,SW,ENE,20,19,60,68,1018.9,1015.1,1,7,21.6,22.6,No,NA
2012-11-22,CoffsHarbour,18.3,26,NA,5.8,NA,S,43,NW,SSE,13,17,59,72,1012.8,1013.2,2,6,24.4,23.5,NA,Yes
2012-11-23,CoffsHarbour,18.2,23.1,3.2,6,NA,SW,28,SW,W,20,15,77,85,1018.4,1017.3,8,8,20.5,20.7,Yes,No
2012-11-24,CoffsHarbour,17.5,25.8,0.4,3.2,NA,NE,52,ESE,NNE,11,35,71,64,1018.8,1016.2,1,NA,22.7,25.2,No,No
2012-11-25,CoffsHarbour,20.5,28,0,4,8.8,NNE,61,N,NNE,24,35,60,70,1017.4,1015.4,3,7,24.6,23.9,No,No
2012-11-26,CoffsHarbour,18.8,28,0,4.8,10.7,NNE,59,N,NNE,26,43,72,60,1017.4,1014.5,1,5,23.3,26.2,No,No
2012-11-27,CoffsHarbour,20.7,28.1,0,7,5.1,NE,44,N,NNE,24,28,64,63,1015.9,1013.2,7,7,24.6,25.7,No,No
2012-11-28,CoffsHarbour,20.9,26.6,0,4,5.1,SSW,50,SE,SSE,6,13,72,78,1016.3,1015.4,7,6,24.6,24.8,No,No
2012-11-29,CoffsHarbour,19.6,27.9,0,4.8,NA,SE,26,SE,E,11,15,65,72,1016.4,1014.8,3,2,26.1,26.5,No,No
2012-11-30,CoffsHarbour,20.8,28.5,0,5.4,NA,NE,52,NNE,NE,15,37,60,55,1016.1,1014.5,1,2,27.6,27.4,No,No
2013-01-01,CoffsHarbour,21.1,32.1,0,9.6,NA,NE,48,N,NNE,26,37,NA,NA,1015.2,1011.5,3,6,27.1,29,No,No
2013-01-02,CoffsHarbour,19.8,28.5,0,4,NA,S,41,SE,SSW,9,28,63,NA,1010,1011.9,1,8,28,26.4,No,No
2013-01-03,CoffsHarbour,20,25,0.5,NA,NA,S,24,WSW,SSE,11,13,82,NA,1017.7,1016.3,8,8,21.5,23.9,No,No
2013-01-04,CoffsHarbour,17.2,26.5,0,7.4,NA,ENE,35,ESE,ENE,9,20,53,NA,1017.9,1016,3,0,24.8,25.1,No,No
2013-01-05,CoffsHarbour,18.6,28.2,0,6.6,NA,NE,39,NW,NE,13,26,NA,NA,1018.3,1016.7,6,1,25.9,26.7,No,No
2013-01-06,CoffsHarbour,19,27.3,0,7,7.6,E,30,WSW,E,9,17,66,60,1020.3,1019.7,6,2,25.7,26.8,No,Yes
2013-01-07,CoffsHarbour,19.1,27.5,1.2,5.8,11.8,ESE,26,S,E,13,17,66,57,1022.1,1019.5,4,1,25,26.4,Yes,No
2013-01-08,CoffsHarbour,18.1,33.9,0,6.6,13.3,NNE,63,N,NE,20,46,53,63,1011.8,1005.6,0,0,26,28.6,No,No
2013-01-09,CoffsHarbour,21.1,37.7,0,8,8.8,NNE,59,NNW,NE,24,37,39,59,998.3,995.8,2,3,30.6,29.9,No,Yes
2013-01-10,CoffsHarbour,20.9,27.8,2.8,6.4,NA,S,39,SW,SW,17,13,95,90,1008.1,1008.8,8,8,20.9,22.1,Yes,No
2013-01-11,CoffsHarbour,20.7,32.8,0.6,1.2,NA,NNE,67,N,NNE,22,44,66,77,1011.3,1008.2,2,1,27.3,27.7,No,No
2013-01-12,CoffsHarbour,24.6,35,0,7.2,NA,NE,52,NW,NE,17,39,55,63,1008.6,1006.2,0,3,32.5,31.3,No,No
2013-01-13,CoffsHarbour,22.4,29.3,0,6.8,NA,WSW,54,SW,ENE,15,15,72,73,1010.2,1007.2,1,2,27.5,28.1,No,Yes
2013-01-14,CoffsHarbour,20.5,21.5,19.4,5.4,0,SSW,57,SW,SSW,26,37,92,93,1011.1,1013.9,8,8,20.7,20.1,Yes,Yes
2013-01-15,CoffsHarbour,17.6,25,13.8,1.6,0.8,SW,31,WSW,ESE,22,9,80,67,1018.9,1017.1,7,8,20.1,22.2,Yes,No
2013-01-16,CoffsHarbour,17,27.6,0,2,12.1,NE,44,NNW,NE,20,30,56,60,1015.5,1013.1,1,5,24.8,26.4,No,No
2013-01-17,CoffsHarbour,19.4,27.9,0,6.6,NA,NNE,56,N,NNE,22,35,60,65,1012.8,1009.7,1,1,25.5,26.8,No,No
2013-01-18,CoffsHarbour,21.4,30.3,0,7.2,NA,NE,63,NE,NE,22,41,62,64,1008.1,1003.8,0,1,27.9,28.4,No,No
2013-01-19,CoffsHarbour,22.6,27.1,0,7.2,NA,S,46,SSW,S,24,31,72,69,1008.8,1010.2,1,8,26.2,25,No,Yes
2013-01-20,CoffsHarbour,20.6,23,3.8,7.4,0,SW,35,SW,SW,20,13,92,92,1014.9,1014.2,8,8,21,21.6,Yes,Yes
2013-01-21,CoffsHarbour,20.2,25.9,2,0.8,0,WSW,35,WSW,SSW,22,24,81,73,1014.2,1012.5,8,8,22.3,25.5,Yes,Yes
2013-01-22,CoffsHarbour,20,28.5,2.6,1.6,9.9,NE,50,WNW,NE,6,33,72,63,1011.8,1009.7,5,6,25.8,28,Yes,No
2013-01-23,CoffsHarbour,21.5,28.4,0,6.2,6.7,NE,33,N,ENE,15,17,63,73,1012.8,1012.6,5,6,27.5,26.1,No,Yes
2013-01-24,CoffsHarbour,20.5,28.5,2.8,3.6,NA,S,35,SW,S,17,24,78,71,1014.8,1013.5,6,7,24.7,27,Yes,Yes
2013-01-25,CoffsHarbour,20.9,29,2.2,5.4,NA,NE,33,SSW,ENE,9,19,91,67,1012.7,1010.6,7,3,22.9,28.1,Yes,Yes
2013-01-26,CoffsHarbour,20.9,28.9,5.8,6.2,NA,NE,48,ENE,NA,20,NA,76,NA,1012.5,NA,4,NA,27,NA,Yes,Yes
2013-01-27,CoffsHarbour,22.2,23.3,42.4,4.2,NA,NNE,61,NNE,NE,33,30,95,93,1009,1007,8,8,22.4,23.1,Yes,Yes
2013-01-28,CoffsHarbour,20.9,23.3,208.5,NA,0,NNE,65,NE,NNE,37,31,96,96,1006.8,1004.2,8,8,21.5,21.3,Yes,Yes
2013-01-29,CoffsHarbour,20.3,28.2,172.2,NA,9.4,NNE,63,NNE,NNE,26,30,96,77,1002.1,1002.5,7,5,22.7,26.6,Yes,No
2013-01-30,CoffsHarbour,21.5,26.4,0.2,2.8,9,SSW,35,SW,S,15,17,88,80,1013.4,1013.4,8,2,22.4,25.6,No,No
2013-01-31,CoffsHarbour,19.9,27.3,0,4,NA,NNE,41,SW,ENE,7,22,73,76,1014.2,1011.3,7,2,24.9,26.1,No,No
2013-03-01,CoffsHarbour,22,23.4,0.2,5.4,0,N,31,N,NNE,9,13,82,92,1009.4,1009.5,8,8,23.1,22.8,No,Yes
2013-03-02,CoffsHarbour,19,23.6,16,0,NA,E,39,SW,SSW,20,20,96,96,1013.5,1013.5,NA,8,19.2,20.4,Yes,Yes
2013-03-03,CoffsHarbour,19,25.9,36,1.8,1.2,E,41,ESE,ESE,19,22,75,69,1016,1015.6,8,8,23.6,24.6,Yes,Yes
2013-03-04,CoffsHarbour,20.5,24.4,13.8,2.6,0.2,ESE,48,ESE,ESE,24,30,76,79,1018.2,1017.6,7,7,22.6,23,Yes,Yes
2013-03-05,CoffsHarbour,20.8,26.1,3.8,5.4,8.5,ESE,39,ESE,SE,19,20,65,58,1019.7,1018.6,7,6,23.1,25.4,Yes,No
2010-07-09,Newcastle,10.6,16.3,7,NA,NA,NA,NA,SW,NA,13,0,94,87,NA,NA,7,7,12.1,15,Yes,Yes
2010-07-10,Newcastle,7.6,18.4,15.4,NA,NA,NA,NA,NA,SE,0,4,99,80,NA,NA,8,6,8.8,16.5,Yes,No
2010-07-11,Newcastle,9,17.2,0,NA,NA,NA,NA,NA,NA,0,0,96,84,NA,NA,6,7,12.8,16.8,No,No
2010-07-12,Newcastle,12.4,17.5,0,NA,NA,NA,NA,NA,NA,0,0,91,65,NA,NA,8,6,14.3,17.4,No,No
2010-07-13,Newcastle,12.5,18.5,0.8,NA,NA,NA,NA,NA,NA,0,0,89,82,NA,NA,8,8,15.5,17.8,No,Yes
2010-07-14,Newcastle,13,17.8,3.6,NA,NA,NA,NA,NW,NW,15,37,94,34,NA,NA,8,2,13.5,16.8,Yes,No
2010-07-15,Newcastle,11.2,17.7,0.4,NA,NA,NA,NA,SW,SW,9,11,52,40,NA,NA,1,3,12.8,16.2,No,No
2010-07-16,Newcastle,4,16.4,0.1,NA,NA,NA,NA,NA,SE,0,6,68,50,NA,NA,1,2,9,15.5,No,No
2010-07-17,Newcastle,5.5,17.3,0,NA,NA,NA,NA,NA,SE,0,4,84,58,NA,NA,6,2,8.8,16.4,No,No
2010-07-18,Newcastle,4.4,20,0.2,NA,NA,NA,NA,NE,NA,4,NA,95,NA,NA,NA,0,NA,8.5,NA,No,No
2010-07-19,Newcastle,6.3,17.8,0.1,NA,NA,NA,NA,NW,NA,2,0,90,61,NA,NA,6,7,9.8,16.4,No,No
2010-07-20,Newcastle,8.8,17.5,0.1,NA,NA,NA,NA,NW,SW,4,6,69,51,NA,NA,6,6,12.3,16.5,No,Yes
2010-07-21,Newcastle,8.5,15.7,10.8,NA,NA,NA,NA,SW,SW,4,11,81,54,NA,NA,6,5,10.7,14.9,Yes,No
2010-07-22,Newcastle,4.5,16.2,0,NA,NA,NA,NA,NW,SW,7,19,66,65,NA,NA,6,5,10.5,14.8,No,Yes
2010-07-23,Newcastle,7.8,18.1,9.4,NA,NA,NA,NA,NW,W,4,4,82,59,NA,NA,5,5,11.8,17.8,Yes,No
2010-07-24,Newcastle,9.4,18.2,0.4,NA,NA,NA,NA,NA,SE,0,19,91,72,NA,NA,8,6,12.2,16.3,No,No
2010-07-25,Newcastle,9,17.3,0.2,NA,NA,NA,NA,NA,NA,0,NA,81,NA,NA,NA,4,NA,13.7,NA,No,No
2010-07-26,Newcastle,9.5,17.2,0.8,NA,NA,NA,NA,SE,SE,4,19,77,67,NA,NA,5,6,13.2,16.3,No,Yes
2010-07-27,Newcastle,9.2,16.2,3.4,NA,NA,NA,NA,NA,SE,0,4,97,69,NA,NA,7,8,12.8,15.5,Yes,Yes
2010-07-28,Newcastle,12.2,16,2.8,NA,NA,NA,NA,NA,SW,0,4,99,96,NA,NA,8,8,14.4,14.4,Yes,Yes
2010-07-29,Newcastle,11.9,15,22.2,NA,NA,NA,NA,NA,NA,0,0,96,93,NA,NA,7,8,12.8,14.6,Yes,No
2010-07-30,Newcastle,10.9,22,0.8,NA,NA,NA,NA,NA,NW,0,2,93,72,NA,NA,6,8,14.2,20.5,No,Yes
2010-07-31,Newcastle,14,21,4.2,NA,NA,NA,NA,W,NW,2,28,98,49,NA,NA,7,6,15,20.2,Yes,No
2010-08-01,Newcastle,9.4,19.2,0.4,NA,NA,NA,NA,NW,NW,6,28,67,46,NA,NA,0,1,13.4,18.4,No,No
2010-08-02,Newcastle,7.7,14.4,0.6,NA,NA,NA,NA,NW,W,28,31,61,54,NA,NA,1,3,10.8,13.2,No,Yes
2010-08-03,Newcastle,8.2,16.2,27.4,NA,NA,NA,NA,SE,SE,52,46,91,79,NA,NA,8,6,13.8,15.6,Yes,Yes
2010-08-04,Newcastle,5.6,18.5,23.7,NA,NA,NA,NA,NW,SW,6,9,75,43,NA,NA,0,1,12.8,18,Yes,No
2010-08-05,Newcastle,5.7,17.5,0.1,NA,NA,NA,NA,NA,NW,0,7,79,42,NA,NA,1,1,9,17.2,No,No
2010-08-06,Newcastle,4.8,16.8,0.1,NA,NA,NA,NA,NW,NA,6,NA,67,NA,NA,NA,0,NA,10,NA,No,No
2010-08-07,Newcastle,6,17.2,0.1,NA,NA,NA,NA,SW,S,7,4,58,41,NA,NA,1,1,11.8,15.2,No,No
2010-08-08,Newcastle,4.2,17.2,0.1,NA,NA,NA,NA,NW,SE,2,4,89,61,NA,NA,1,2,9.5,15.5,No,No
2010-08-09,Newcastle,3.8,19.5,0.1,NA,NA,NA,NA,NW,NA,2,0,97,59,NA,NA,2,1,8.6,18.2,No,Yes
2010-08-10,Newcastle,8.8,16.5,2,NA,NA,NA,NA,NE,NE,4,2,94,94,NA,NA,8,8,14,15.7,Yes,Yes
2010-08-11,Newcastle,11.9,18,3.4,NA,NA,NA,NA,NW,NW,15,37,59,47,NA,NA,7,2,13.5,17.4,Yes,No
2010-08-12,Newcastle,11.4,18,0.4,NA,NA,NA,NA,SW,NW,56,22,54,41,NA,NA,5,5,13.9,16.2,No,No
2010-08-13,Newcastle,7.6,18.2,0.8,NA,NA,NA,NA,NW,SE,2,7,65,46,NA,NA,1,5,12.5,16.5,No,No
2010-08-14,Newcastle,6.4,20.3,0,NA,NA,NA,NA,NW,N,6,7,74,43,NA,NA,0,0,12,19.5,No,No
2010-08-15,Newcastle,7.2,20.2,0,NA,NA,NA,NA,NW,NW,6,28,63,38,NA,NA,7,2,14.4,19.4,No,Yes
2010-08-16,Newcastle,11.8,17.8,3,NA,NA,NA,NA,NW,NW,31,46,55,40,NA,NA,1,0,15.2,16.8,Yes,No
2010-08-17,Newcastle,5.8,17.2,0,NA,NA,NA,NA,NW,SE,4,4,71,58,NA,NA,0,3,11.8,15,No,No
2010-08-18,Newcastle,5,21.3,0,NA,NA,NA,NA,N,NA,4,0,67,48,NA,NA,1,0,11.4,20.4,No,Yes
2010-08-19,Newcastle,11,23.5,1.4,NA,NA,NA,NA,NE,NW,19,52,67,49,NA,NA,3,2,19.6,22.3,Yes,No
2010-08-20,Newcastle,10,20.4,0.2,NA,NA,NA,NA,NW,NW,2,7,64,33,NA,NA,1,1,14.8,19.4,No,No
2010-08-21,Newcastle,5.8,18,0,NA,NA,NA,NA,W,NW,4,11,47,52,NA,NA,0,1,11.5,16.5,No,No
2010-08-22,Newcastle,5.7,18.3,0,NA,NA,NA,NA,NW,SE,6,2,62,50,NA,NA,0,7,11.6,15.8,No,Yes
2010-08-23,Newcastle,9.7,13.5,1.8,NA,NA,NA,NA,NA,NA,0,0,94,100,NA,NA,8,8,10.5,11.8,Yes,Yes
2010-08-24,Newcastle,9.4,19.4,2.6,NA,NA,NA,NA,NW,NW,19,11,99,47,NA,NA,1,5,13.5,18.8,Yes,No
2010-08-25,Newcastle,10.8,19.2,0.1,NA,NA,NA,NA,NW,NW,19,44,58,34,NA,NA,1,1,14.8,18.2,No,No
2010-08-26,Newcastle,8.8,17.8,0,NA,NA,NA,NA,NW,NW,41,37,52,40,NA,NA,2,2,14,17.4,No,No
2010-08-27,Newcastle,10.2,18,0,NA,NA,NA,NA,NW,SW,37,56,59,43,NA,NA,3,1,14,17,No,No
2010-08-28,Newcastle,6,17.5,0,NA,NA,NA,NA,SW,SE,2,9,55,43,NA,NA,0,1,13,15.8,No,No
2010-08-29,Newcastle,6,19.2,0,NA,NA,NA,NA,NA,SE,4,7,76,59,NA,NA,3,1,11.7,17,No,No
2010-08-30,Newcastle,6.6,19,0,NA,NA,NA,NA,NW,SE,2,4,80,66,NA,NA,1,5,13.5,17,No,No
2010-08-31,Newcastle,6.7,22.9,0,NA,NA,NA,NA,NA,NW,0,4,84,35,NA,NA,1,2,11.8,22,No,No
2010-09-01,Newcastle,10.1,24.8,0,NA,NA,NA,NA,NA,NW,0,11,63,36,NA,NA,6,7,15.8,23.8,No,Yes
2010-09-02,Newcastle,14.4,27.5,2,NA,NA,NA,NA,NA,NA,0,0,94,85,NA,NA,5,7,15.8,19,Yes,Yes
2010-09-03,Newcastle,13.9,18.2,5.6,NA,NA,NA,NA,SE,SE,4,11,74,67,NA,NA,8,8,16.5,17.3,Yes,Yes
2010-09-04,Newcastle,15.3,20.8,5,NA,NA,NA,NA,NE,NE,4,4,89,82,NA,NA,7,8,17.9,20.2,Yes,Yes
2010-09-05,Newcastle,16,21.8,1.2,NA,NA,NA,NA,NW,NW,74,19,47,39,NA,NA,1,4,18.2,21.2,Yes,No
2010-09-06,Newcastle,9.8,21.2,0,NA,NA,NA,NA,NW,NW,4,7,59,34,NA,NA,0,6,15.4,19.8,No,No
2012-01-04,Newcastle,18.6,36.1,0,NA,NA,NA,NA,N,SE,4,6,70,50,NA,NA,1,5,24,31.5,No,Yes
2012-01-05,Newcastle,21.5,26,6.4,NA,NA,NA,NA,SE,SE,4,4,72,69,NA,NA,8,7,22.8,25.2,Yes,No
2012-01-06,Newcastle,19.2,23.2,0.2,NA,NA,NA,NA,SE,SE,9,28,85,77,NA,NA,8,6,20.5,20,No,No
2012-01-07,Newcastle,13.2,26.2,0,NA,NA,NA,NA,NA,NE,0,6,72,90,NA,NA,4,1,20.6,20.5,No,No
2012-01-08,Newcastle,18.7,31.2,0,NA,NA,NA,NA,NA,NA,0,NA,75,NA,NA,NA,2,NA,24,NA,No,No
2012-01-09,Newcastle,22.4,28.5,0,NA,NA,NA,NA,NA,NA,0,NA,84,NA,NA,NA,4,NA,26,NA,No,No
2012-01-10,Newcastle,19,27.8,0.4,NA,NA,NA,NA,NA,SE,0,7,74,45,NA,NA,6,6,23.6,26.7,No,No
2012-01-11,Newcastle,17.3,31.8,0,NA,NA,NA,NA,NW,SW,4,19,53,18,NA,NA,5,1,22,31.1,No,No
2012-01-12,Newcastle,14.2,22.5,0,NA,NA,NA,NA,SE,SE,19,28,47,47,NA,NA,1,1,18.8,22,No,No
2012-01-13,Newcastle,12.5,26.2,0,NA,NA,NA,NA,NW,NE,2,4,61,51,NA,NA,1,5,20.5,25.5,No,No
2012-01-14,Newcastle,19,26,0,NA,NA,NA,NA,SE,SE,4,15,82,66,NA,NA,8,5,21,24.6,No,Yes
2012-01-15,Newcastle,17.2,25.8,10,NA,NA,NA,NA,E,NE,9,4,78,65,NA,NA,6,7,21.5,24.9,Yes,Yes
2012-01-16,Newcastle,17.6,27,3,NA,NA,NA,NA,NE,NE,6,15,68,88,NA,NA,6,5,22.6,26.4,Yes,No
2012-01-17,Newcastle,17.3,28,0,NA,NA,NA,NA,NE,SE,4,11,62,57,NA,NA,1,6,24.1,25,No,No
2012-01-18,Newcastle,19.7,28,1,NA,NA,NA,NA,NA,SE,0,9,86,61,NA,NA,8,1,21.5,27.5,No,Yes
2012-01-19,Newcastle,17.8,28,2,NA,NA,NA,NA,NA,NA,0,NA,79,NA,NA,NA,6,NA,24.5,NA,Yes,No
2012-01-20,Newcastle,19.9,27.5,0,NA,NA,NA,NA,NA,SE,0,9,79,60,NA,NA,8,5,23,27.5,No,No
2012-01-21,Newcastle,19.7,27.8,0,NA,NA,NA,NA,NA,SE,0,4,83,64,NA,NA,6,7,23.5,25.1,No,No
2012-01-22,Newcastle,21.1,25.8,0,NA,NA,NA,NA,SE,SE,37,28,54,62,NA,NA,6,7,23.6,24.3,No,Yes
2012-01-23,Newcastle,NA,25.8,3,NA,NA,NA,NA,SE,SE,9,19,96,62,NA,NA,8,6,19.2,25.2,Yes,Yes
2012-01-24,Newcastle,17.1,24.8,10.7,NA,NA,NA,NA,NA,NA,NA,NA,83,79,NA,NA,7,8,22.6,23.5,Yes,Yes
2012-01-25,Newcastle,20.8,24.5,1.8,NA,NA,NA,NA,NE,NE,4,4,85,95,NA,NA,8,8,23.6,22,Yes,Yes
2012-01-26,Newcastle,20,26,30.8,NA,NA,NA,NA,NE,NA,9,NA,85,NA,NA,NA,8,NA,23.5,NA,Yes,No
2012-01-27,Newcastle,20.5,28.2,0,NA,NA,NA,NA,SE,NE,6,9,74,67,NA,NA,5,5,25.6,26.9,No,Yes
2012-01-28,Newcastle,20.3,27.4,9,NA,NA,NA,NA,NE,SE,4,9,82,68,NA,NA,7,7,23.6,26.7,Yes,No
2012-01-29,Newcastle,21.2,28.7,0,NA,NA,NA,NA,NE,NE,4,9,80,72,NA,NA,7,7,23.4,26,No,Yes
2012-01-30,Newcastle,21.2,32.7,1.6,NA,NA,NA,NA,NA,N,0,6,87,59,NA,NA,6,7,23.5,30.1,Yes,No
2012-01-31,Newcastle,22.9,30.5,0,NA,NA,NA,NA,NNW,SE,9,9,75,79,NA,NA,7,8,27.5,25,No,Yes
2012-02-01,Newcastle,18.4,20.2,32.4,NA,NA,NA,NA,SE,SE,11,9,98,94,NA,NA,8,8,19,18.5,Yes,Yes
2012-02-02,Newcastle,17,20.4,35.8,NA,NA,NA,NA,SE,SE,4,4,98,96,NA,NA,8,8,18.2,17,Yes,Yes
2012-02-03,Newcastle,16.2,23.2,27.6,NA,NA,NA,NA,NA,NA,0,0,96,83,NA,NA,8,8,18.4,22.8,Yes,Yes
2012-02-04,Newcastle,17.8,25.6,1.4,NA,NA,NA,NA,NA,SE,0,4,85,71,NA,NA,8,5,21.5,25,Yes,No
2012-02-05,Newcastle,17.5,28.6,0,NA,NA,NA,NA,NA,NA,NA,NA,90,60,NA,NA,1,1,21.6,28.4,No,No
2012-02-06,Newcastle,18.7,27.4,0,NA,NA,NA,NA,NA,SE,0,28,80,69,NA,NA,0,7,24.4,24.9,No,Yes
2012-02-07,Newcastle,20.1,22.8,1.2,NA,NA,NA,NA,SW,SE,4,4,97,88,NA,NA,8,8,20.8,21.6,Yes,Yes
2012-02-08,Newcastle,19.4,25.2,8.4,NA,NA,NA,NA,SE,SE,9,9,80,70,NA,NA,6,6,21.6,23.4,Yes,No
2012-02-09,Newcastle,NA,27.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No
2012-02-10,Newcastle,18.8,26.7,0,NA,NA,NA,NA,NA,NA,NA,NA,69,71,NA,NA,2,6,23.2,24,No,Yes
2012-02-11,Newcastle,17.4,26.2,20.4,NA,NA,NA,NA,NA,SE,0,11,94,67,NA,NA,6,4,19.8,24,Yes,Yes
2012-02-12,Newcastle,14.2,26.2,2.4,NA,NA,NA,NA,NA,NE,0,4,77,59,NA,NA,1,1,20.2,26,Yes,No
2012-02-13,Newcastle,18.2,25.8,0,NA,NA,NA,NA,NA,NA,0,NA,81,NA,NA,NA,2,NA,22.5,NA,No,Yes
2012-02-14,Newcastle,14.6,25.8,3.4,NA,NA,NA,NA,NA,SE,0,9,96,55,NA,NA,6,3,17,25.4,Yes,Yes
2012-02-15,Newcastle,13.2,26.2,64.1,NA,NA,NA,NA,NA,NE,0,9,98,56,NA,NA,7,3,19.6,25.5,Yes,No
2012-02-16,Newcastle,16.5,27.1,0,NA,NA,NA,NA,NA,NA,NA,NA,76,53,NA,NA,1,2,22,26.7,No,No
2012-02-17,Newcastle,NA,28.8,0,NA,NA,NA,NA,NA,NE,NA,9,NA,51,NA,NA,NA,3,NA,26.8,No,No
2012-02-18,Newcastle,18.8,26.2,0,NA,NA,NA,NA,NA,SE,0,4,82,70,NA,NA,2,4,22.3,25.6,No,No
2012-02-19,Newcastle,18.7,28,0,NA,NA,NA,NA,NA,SE,0,4,81,64,NA,NA,1,3,23,27.5,No,Yes
2012-02-20,Newcastle,20,28,7.6,NA,NA,NA,NA,SE,SE,4,19,85,59,NA,NA,2,6,22.8,26.5,Yes,Yes
2012-02-21,Newcastle,18,23.8,20,NA,NA,NA,NA,SE,SE,4,13,92,74,NA,NA,8,5,19.2,22.2,Yes,Yes
2012-02-22,Newcastle,17.4,24.5,6.8,NA,NA,NA,NA,SE,SE,4,11,80,71,NA,NA,6,8,20.2,23.3,Yes,No
2012-02-23,Newcastle,NA,27.5,0,NA,NA,NA,NA,NA,NA,NA,0,NA,63,NA,NA,NA,2,NA,27,No,No
2012-02-24,Newcastle,17.2,28.4,0,NA,NA,NA,NA,NA,N,0,6,86,60,NA,NA,1,1,21.8,28,No,No
2012-02-25,Newcastle,18,28.5,0,NA,NA,NA,NA,NE,NA,6,NA,73,56,NA,NA,4,5,23.2,27.6,No,No
2012-02-26,Newcastle,20.8,28.2,0,NA,NA,NA,NA,NE,NA,6,0,67,63,NA,NA,5,8,24,27,No,No
2012-02-27,Newcastle,20,29.9,0,NA,NA,NA,NA,NA,NA,0,NA,75,NA,NA,NA,7,NA,22.7,NA,No,No
2012-02-28,Newcastle,20.8,32.6,0,NA,NA,NA,NA,NA,NNW,0,11,86,47,NA,NA,7,8,23.4,32,No,No
2012-02-29,Newcastle,21.8,25,0,NA,NA,NA,NA,SSE,SE,4,9,81,76,NA,NA,8,8,24,23.8,No,No
2013-10-09,NorfolkIsland,13.5,18.8,2.2,3.2,7.7,NA,NA,SSE,S,4,30,72,46,1013.3,1012.4,7,2,14.6,17.9,Yes,No
2013-10-10,NorfolkIsland,14.2,19.5,0,5.4,11,NA,NA,SSW,SW,20,28,59,57,1018.1,1016.9,3,4,17.3,18.6,No,No
2013-10-11,NorfolkIsland,15.4,20.9,0,5.8,10.6,NA,NA,WNW,NW,28,30,65,67,1015.7,1012.6,3,1,19.3,20.3,No,No
2013-10-12,NorfolkIsland,15.7,20.5,0.4,5.6,10.2,WNW,50,S,S,19,22,61,56,1017.5,1017.7,1,1,19.4,19.4,No,No
